text,label
Thanks for your order! Your package will arrive in 3-5 business days.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-qwyonn.xyz/verify",1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-dxdnau.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-rokmbd.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-mxtnsc.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your subscription has been renewed. Receipt attached for your records.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-vrxfbu.com/update now.,1
Your password expires today. Reset at http://account-reset-swpoer.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your password expires today. Reset at http://account-reset-stoamb.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-dterkn.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-qdzosp.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-kbijtt.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-aimrtb.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-cdeltp.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-rionds.net to confirm.,1
Congratulations! You won a prize. Claim at http://prize-claim-dmiemg.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your bank account is at risk. Login at http://banking-secure-kihycv.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-egphtp.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-tueqzp.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-skwfjo.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your bank account is at risk. Login at http://banking-secure-ksanqp.net to confirm.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-muoakt.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your bank account is at risk. Login at http://banking-secure-mjhmyg.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-yfaxyp.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-fseusv.xyz/verify",1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your bank account is at risk. Login at http://banking-secure-oebwtb.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-xibtyp.xyz/verify",1
URGENT: Your PayPal account needs verification. Click http://paypal-brnijf.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-ubxepq.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-svrkvr.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-szdyji.xyz/verify",1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-jnkcra.com/winner,1
Your bank account is at risk. Login at http://banking-secure-wsgwqi.net to confirm.,1
Your password expires today. Reset at http://account-reset-ndctby.xyz/password,1
Your password expires today. Reset at http://account-reset-ljzcou.xyz/password,1
Congratulations! You won a prize. Claim at http://prize-claim-kkpxmk.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-goozob.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-fudbsf.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-mxrxsm.com/winner,1
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-cfyons.net to confirm.,1
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-ttmwxa.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Congratulations! You won a prize. Claim at http://prize-claim-sakzzk.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-cdmenm.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-esfoyr.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-sqckli.xyz/verify",1
Congratulations! You won a prize. Claim at http://prize-claim-sojici.com/winner,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-wzfdjl.com/winner,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-qdefei.xyz/verify",1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-cvmhqm.xyz/verify",1
Congratulations! You won a prize. Claim at http://prize-claim-qmmuzh.com/winner,1
Your bank account is at risk. Login at http://banking-secure-ovupjv.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your password expires today. Reset at http://account-reset-jarjxp.xyz/password,1
Congratulations! You won a prize. Claim at http://prize-claim-wwjxbz.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-vqhozk.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Congratulations! You won a prize. Claim at http://prize-claim-szyvjm.com/winner,1
Your bank account is at risk. Login at http://banking-secure-hujwil.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-hvqbfp.xyz/verify",1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-cfoxrb.xyz/verify",1
URGENT: Your PayPal account needs verification. Click http://paypal-ypzltx.com/update now.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-ybxvsl.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-tjeuap.com/winner,1
Your password expires today. Reset at http://account-reset-mhujka.xyz/password,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-vdvvlk.xyz/verify",1
Congratulations! You won a prize. Claim at http://prize-claim-jczdbs.com/winner,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-lhydii.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-utpjyn.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-mhtnjx.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-nnpllz.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-svhnlk.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ssxajh.xyz/verify",1
Your password expires today. Reset at http://account-reset-vsvpww.xyz/password,1
Your password expires today. Reset at http://account-reset-vvzogr.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Congratulations! You won a prize. Claim at http://prize-claim-zqfrap.com/winner,1
URGENT: Your PayPal account needs verification. Click http://paypal-yuiokk.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Congratulations! You won a prize. Claim at http://prize-claim-gnbqlx.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ymmqtu.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-kzehhi.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ncgnlm.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-fdjmzg.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your bank account is at risk. Login at http://banking-secure-vlbsya.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-ijbclw.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-quppay.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-uxnnji.com/update now.,1
Your password expires today. Reset at http://account-reset-zhkjbu.xyz/password,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-vwzqiw.xyz/verify",1
Your password expires today. Reset at http://account-reset-agksrp.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your bank account is at risk. Login at http://banking-secure-yhqges.net to confirm.,1
Congratulations! You won a prize. Claim at http://prize-claim-jajylr.com/winner,1
Your bank account is at risk. Login at http://banking-secure-lcsnby.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-rzbjgx.xyz/verify",1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-czughx.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-hmfpkm.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ydrwnb.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-pvfgld.net to confirm.,1
Congratulations! You won a prize. Claim at http://prize-claim-tvdjrl.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-xcuxfz.xyz/verify",1
URGENT: Your PayPal account needs verification. Click http://paypal-plumba.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-safoom.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-ejudwk.com/winner,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
Congratulations! You won a prize. Claim at http://prize-claim-uwkyat.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ptjgkq.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-dtjpub.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-wndugr.com/winner,1
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-zgbamf.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Congratulations! You won a prize. Claim at http://prize-claim-sqhldm.com/winner,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your bank account is at risk. Login at http://banking-secure-fymeue.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-rvsoow.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-vxbaar.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-vljzcz.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-iwwnef.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-zisarf.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-jhpqxl.com/update now.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-jnohqr.com/update now.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-vbjosw.xyz/verify",1
URGENT: Your PayPal account needs verification. Click http://paypal-zuwrnw.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-icwjda.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-amvequ.net to confirm.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-mvuoql.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Congratulations! You won a prize. Claim at http://prize-claim-yxxlzt.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Congratulations! You won a prize. Claim at http://prize-claim-ndxbzk.com/winner,1
Your password expires today. Reset at http://account-reset-zpvbtt.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-wyecme.net to confirm.,1
Your password expires today. Reset at http://account-reset-nzwtry.xyz/password,1
Congratulations! You won a prize. Claim at http://prize-claim-qqqxpf.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-meexdf.xyz/verify",1
URGENT: Your PayPal account needs verification. Click http://paypal-eabbiq.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-bosheq.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-dtpcqp.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-dbkhgb.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-qsesrk.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-ijlisq.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ezenca.xyz/verify",1
Your password expires today. Reset at http://account-reset-smegsq.xyz/password,1
Your password expires today. Reset at http://account-reset-vilous.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-apblum.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-dxntbi.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-mpznmw.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-srzqiq.com/winner,1
Your password expires today. Reset at http://account-reset-vtcavb.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-rgnxfc.xyz/verify",1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-vhrcon.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-gccmml.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-alaatz.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-wsupwj.xyz/verify",1
Congratulations! You won a prize. Claim at http://prize-claim-aqyotw.com/winner,1
URGENT: Your PayPal account needs verification. Click http://paypal-xyaffl.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-tjdjul.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ckxifd.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-ddgric.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-bokque.com/winner,1
Your bank account is at risk. Login at http://banking-secure-qfdhgw.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-fxujaq.net to confirm.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Congratulations! You won a prize. Claim at http://prize-claim-ydzucn.com/winner,1
